ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15
3.3252016894384493,2.8651351590877914,-0.7450519193752962,-1.1584251302276782,-1.6555716495916726,-1.8615715885546535,-2.306989234356833,-2.706171338302876,2.5684952469810987,2.0304539249192683,1.7803547397634714,1.3517222741730908,0.8591535312304961,0.4659225366322723,-0.0025365838242846217,-0.280865390245379
3.1929039508600012,2.9077084798068076,-0.7386430323853369,-1.2215984448429924,-1.6691523863084914,-1.8923952831254107,-2.238017402941079,-2.6014928508002053,2.55842413885402,1.9884909743897723,1.7168762400533972,1.3558422729523505,0.7900291072673624,0.40412255494337795,0.0157745218613137,-0.40599127909696753
3.1523143332569252,2.9220521792605263,-0.6567008344422844,-1.1739895700604368,-1.6781553466039105,-1.89880417011537,-2.2088722263915015,-2.627891361496943,2.6402137442496922,2.0974420532190825,1.8702317501702832,1.2497904525232602,0.7805683693298033,0.5271121481316466,0.039731551799971496,-0.27735576165563935
3.20724765031372,2.794637402198238,-0.7081245229093397,-1.3165110093133436,-1.594992408281818,-2.095495963688172,-2.3159921946522517,-2.6744320884478388,2.564680433296599,2.1769427704040547,1.6663681068706218,1.3024348813693554,0.7830098500878832,0.4991877119611092,0.11053449378428498,-0.42186090402448606
3.2585187462333955,2.719256683792525,-0.7313185901110976,-1.2629510251829688,-1.5945346306396782,-1.9114693515479089,-2.312940343704652,-2.758205396959451,2.359748642165278,2.1148376036204004,1.8256747263353272,1.1997400969826248,0.9992334897253232,0.4373877302722149,0.11099227142642494,-0.2903261281829381
3.2920891066569924,2.934717360693065,-0.9057318717664216,-1.1019658876970835,-1.6259686953999553,-2.052464865327016,-2.3231640443791113,-2.6872498624277577,2.5181397063457034,2.205324984216732,1.850242126463505,1.2819874800204372,0.8670883436942554,0.349647015528723,-0.04770397784876046,-0.3199290823746554
3.2666061512445346,2.8625410857823317,-0.6652460170955636,-1.0603081222623474,-1.5254102066765445,-2.063604121285755,-2.3521566283813082,-2.6230083999807836,2.384621227388216,1.9860494936316924,1.7116880934424776,1.381935598554328,0.7486765269273863,0.4715684608853318,0.06185747117006947,-0.39622535606464837
3.3003291042155114,2.9444832837253845,-0.910614833282581,-1.1643762395754977,-1.7280531095971658,-2.0913759649089125,-2.400375873353384,-2.7423357720319324,2.44336935812951,2.0756213189437442,1.7382391966865953,1.1612867750428684,0.9177490694244107,0.40427514749075794,0.07101302401286862,-0.4157572021292866
3.2591291164229155,2.87978404363627,-0.8211956005179093,-1.203897709346914,-1.5814116715649993,-1.947023415087446,-2.2752499845017957,-2.6010350731580654,2.4061367765687938,2.111327975030661,1.6024318295184077,1.348975608320251,0.8467935348927172,0.3514781260972828,-0.09805951848415581,-0.24897354784296194
3.243869861684917,2.8626936783297117,-0.6682978680431634,-1.2933169421115858,-1.5571494565315815,-1.9683863717206438,-2.3040899759566127,-2.595389148905006,2.599013756457096,1.9863546787264523,1.708941427589638,1.3785785625119684,0.8948601873174128,0.5579358427024038,-0.04388916416426081,-0.302380939425957
3.1779498812167626,2.720477424171565,-0.726893406237078,-1.2350265890124312,-1.564168713711061,-2.082373004613493,-2.2464099930469783,-2.724787629083234,2.3502879042277187,2.187776841268034,1.5815266505273498,1.2252230523950824,0.9954186760408236,0.44578032037811416,0.10046338565720592,-0.28101798279275897
3.294377994867692,2.8501810894445527,-0.7893037581154922,-1.0815184863481653,-1.660454611107832,-2.0677241200650145,-2.306531456714693,-2.8547964794509824,2.578261170013418,2.033353183319488,1.8508524966530249,1.4438881727906023,0.8428261286608376,0.4527995775575935,0.15646485054566076,-0.3512105545875525
3.1239321194442478,2.7564892653532413,-0.8761289175747042,-1.0979984814652037,-1.5661524168270007,-2.11762188305827,-2.345747741391349,-2.679315049963998,2.3776019702087363,2.109496864462101,1.7419014178237149,1.4066555912298857,0.9812275691344848,0.5698380613980427,0.08596709365610725,-0.5028875466832585
3.1823750650907825,2.8893973741212093,-0.7500874734388359,-1.1247021772567014,-1.6754086807510706,-1.90185602106297,-2.2952396082085738,-2.582723967472467,2.5085263758607645,2.2088346128064718,1.6614851453544623,1.4396155814639626,0.8904350034433932,0.3778766367940204,0.1801166953895586,-0.5118905069786778
